2,7acd34cc-2ae1-401b-a41b-f1f42e803f83,S2B_MSIL2A_20191124T022019_N0213_R003_T52SCH_20191124T045314
1,41040298-a670-4cc2-b4b9-76e6ca0ccc44,S2A_MSIL2A_20191129T022031_N0213_R003_T52SCH_20191129T051626
